subject_wallet,observer_wallet,role_id,role_name,kpi_name,rating_value,outcome_value,context_notes,observed_at,source,verified
0xSUBJECT_0284,0xOBSERVER_008,role-backend-dev,Backend Developer,test_coverage,4,166.93,5 month observation period,2025-05-27T21:32:59.318116Z,peer_review,True
0xSUBJECT_0042,0xOBSERVER_006,role-product-manager,Product Manager,code_quality,4,138.96,Peer and manager feedback synthesis,2025-05-28T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0055,0xOBSERVER_008,role-qa-engineer,QA Engineer,api_response_time,4,192.91,Project delivery assessment,2025-05-28T21:32:59.318116Z,manager_review,False
0xSUBJECT_0077,0xOBSERVER_007,role-frontend-dev,Frontend Developer,test_coverage,2,129.91,Peer and manager feedback synthesis,2025-05-28T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0095,0xOBSERVER_015,role-backend-dev,Backend Developer,bug_resolution_time,4,181.34,Oct-Dec 2024 observation,2025-05-28T21:32:59.318116Z,peer_review,True
0xSUBJECT_0113,0xOBSERVER_004,role-product-manager,Product Manager,api_response_time,4,195.85,Q3 2024 performance review,2025-05-28T21:32:59.318116Z,manager_review,True
0xSUBJECT_0299,0xOBSERVER_005,role-devops-eng,DevOps Engineer,bug_resolution_time,5,180.09,Multi-sprint performance analysis,2025-05-28T21:32:59.318116Z,manager_review,True
0xSUBJECT_0018,0xOBSERVER_001,role-backend-dev,Backend Developer,api_response_time,4,139.2,Q4 2024 performance review,2025-05-29T21:32:59.318116Z,manager_review,True
0xSUBJECT_0049,0xOBSERVER_009,role-product-manager,Product Manager,api_response_time,4,187.9,Multi-sprint performance analysis,2025-05-29T21:32:59.318116Z,peer_review,True
0xSUBJECT_0112,0xOBSERVER_005,role-backend-dev,Backend Developer,documentation_quality,4,172.37,Peer and manager feedback synthesis,2025-05-29T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0133,0xOBSERVER_005,role-frontend-dev,Frontend Developer,deployment_frequency,4,180.01,Multi-sprint performance analysis,2025-05-29T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0219,0xOBSERVER_015,role-product-manager,Product Manager,documentation_quality,4,194.4,Cross-functional collaboration review,2025-05-29T21:32:59.318116Z,manager_review,True
0xSUBJECT_0221,0xOBSERVER_015,role-qa-engineer,QA Engineer,documentation_quality,4,171.71,Multi-sprint performance analysis,2025-05-29T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0163,0xOBSERVER_007,role-qa-engineer,QA Engineer,test_coverage,4,178.43,Project delivery assessment,2025-05-30T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0164,0xOBSERVER_007,role-backend-dev,Backend Developer,code_quality,3,187.13,Peer and manager feedback synthesis,2025-05-30T21:32:59.318116Z,peer_review,True
0xSUBJECT_0273,0xOBSERVER_011,role-qa-engineer,QA Engineer,test_coverage,4,191.44,Q1 2024 performance review,2025-05-30T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0055,0xOBSERVER_010,role-qa-engineer,QA Engineer,test_coverage,5,186.98,Multi-sprint performance analysis,2025-05-31T21:32:59.318116Z,manager_review,True
0xSUBJECT_0061,0xOBSERVER_007,role-product-manager,Product Manager,api_response_time,3,173.99,Peer and manager feedback synthesis,2025-05-31T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0092,0xOBSERVER_014,role-product-manager,Product Manager,test_coverage,4,200,Jan-Mar 2024 observation,2025-05-31T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0201,0xOBSERVER_007,role-product-manager,Product Manager,bug_resolution_time,5,175.9,Peer and manager feedback synthesis,2025-05-31T21:32:59.318116Z,peer_review,True
0xSUBJECT_0203,0xOBSERVER_015,role-backend-dev,Backend Developer,deployment_frequency,3,188.87,Q3 2024 performance review,2025-05-31T21:32:59.318116Z,peer_review,False
0xSUBJECT_0280,0xOBSERVER_008,role-frontend-dev,Frontend Developer,deployment_frequency,4,174.29,Cross-functional collaboration review,2025-05-31T21:32:59.318116Z,peer_review,False
0xSUBJECT_0065,0xOBSERVER_006,role-devops-eng,DevOps Engineer,bug_resolution_time,2,155.77,Oct-Dec 2024 observation,2025-06-01T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0120,0xOBSERVER_010,role-qa-engineer,QA Engineer,bug_resolution_time,2,200,Multi-sprint performance analysis,2025-06-01T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0092,0xOBSERVER_006,role-product-manager,Product Manager,deployment_frequency,4,182.38,Multi-sprint performance analysis,2025-06-02T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0126,0xOBSERVER_015,role-product-manager,Product Manager,test_coverage,4,195.63,2 month observation period,2025-06-02T21:32:59.318116Z,peer_review,True
0xSUBJECT_0189,0xOBSERVER_007,role-qa-engineer,QA Engineer,bug_resolution_time,3,179.05,Multi-sprint performance analysis,2025-06-02T21:32:59.318116Z,peer_review,True
0xSUBJECT_0238,0xOBSERVER_011,role-product-manager,Product Manager,test_coverage,3,174.74,Project delivery assessment,2025-06-02T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0010,0xOBSERVER_010,role-qa-engineer,QA Engineer,deployment_frequency,5,191.19,Project delivery assessment,2025-06-03T21:32:59.318116Z,manager_review,True
0xSUBJECT_0067,0xOBSERVER_002,role-backend-dev,Backend Developer,code_quality,4,194.57,Cross-functional collaboration review,2025-06-03T21:32:59.318116Z,manager_review,True
0xSUBJECT_0119,0xOBSERVER_015,role-frontend-dev,Frontend Developer,documentation_quality,5,196.4,Cross-functional collaboration review,2025-06-03T21:32:59.318116Z,manager_review,True
0xSUBJECT_0190,0xOBSERVER_001,role-frontend-dev,Frontend Developer,documentation_quality,3,200,Apr-Jun 2024 observation,2025-06-03T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0249,0xOBSERVER_013,role-devops-eng,DevOps Engineer,api_response_time,4,200,Multi-sprint performance analysis,2025-06-03T21:32:59.318116Z,manager_review,True
0xSUBJECT_0020,0xOBSERVER_007,role-qa-engineer,QA Engineer,deployment_frequency,4,187.77,Cross-functional collaboration review,2025-06-04T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0074,0xOBSERVER_013,role-backend-dev,Backend Developer,documentation_quality,4,159.25,3 month observation period,2025-06-04T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0239,0xOBSERVER_003,role-product-manager,Product Manager,documentation_quality,4,198.4,Apr-Jun 2024 observation,2025-06-04T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0280,0xOBSERVER_012,role-frontend-dev,Frontend Developer,deployment_frequency,4,155.44,Cross-functional collaboration review,2025-06-04T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0285,0xOBSERVER_009,role-product-manager,Product Manager,deployment_frequency,4,159.86,Project delivery assessment,2025-06-04T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0291,0xOBSERVER_001,role-frontend-dev,Frontend Developer,bug_resolution_time,4,158.08,5 month observation period,2025-06-04T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0106,0xOBSERVER_015,role-backend-dev,Backend Developer,bug_resolution_time,3,157.13,Cross-functional collaboration review,2025-06-05T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0208,0xOBSERVER_002,role-devops-eng,DevOps Engineer,deployment_frequency,4,200,Multi-sprint performance analysis,2025-06-05T21:32:59.318116Z,peer_review,True
0xSUBJECT_0223,0xOBSERVER_006,role-frontend-dev,Frontend Developer,bug_resolution_time,4,188.93,Cross-functional collaboration review,2025-06-05T21:32:59.318116Z,manager_review,True
0xSUBJECT_0072,0xOBSERVER_014,role-product-manager,Product Manager,documentation_quality,4,200,Multi-sprint performance analysis,2025-06-06T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0087,0xOBSERVER_014,role-qa-engineer,QA Engineer,documentation_quality,4,200,Multi-sprint performance analysis,2025-06-06T21:32:59.318116Z,peer_review,True
0xSUBJECT_0098,0xOBSERVER_013,role-frontend-dev,Frontend Developer,documentation_quality,4,169.97,4 month observation period,2025-06-06T21:32:59.318116Z,manager_review,True
0xSUBJECT_0116,0xOBSERVER_013,role-frontend-dev,Frontend Developer,documentation_quality,5,200,Cross-functional collaboration review,2025-06-06T21:32:59.318116Z,peer_review,False
0xSUBJECT_0121,0xOBSERVER_006,role-qa-engineer,QA Engineer,api_response_time,4,185.26,Multi-sprint performance analysis,2025-06-06T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0138,0xOBSERVER_001,role-devops-eng,DevOps Engineer,api_response_time,4,200,3 month observation period,2025-06-06T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0143,0xOBSERVER_012,role-backend-dev,Backend Developer,bug_resolution_time,4,170.42,Apr-Jun 2024 observation,2025-06-06T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0166,0xOBSERVER_014,role-devops-eng,DevOps Engineer,deployment_frequency,2,191.96,Multi-sprint performance analysis,2025-06-06T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0181,0xOBSERVER_002,role-frontend-dev,Frontend Developer,bug_resolution_time,3,191.82,Peer and manager feedback synthesis,2025-06-06T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0300,0xOBSERVER_015,role-qa-engineer,QA Engineer,bug_resolution_time,5,200,Jan-Mar 2024 observation,2025-06-06T21:32:59.318116Z,peer_review,True
0xSUBJECT_0021,0xOBSERVER_009,role-devops-eng,DevOps Engineer,documentation_quality,4,171.66,Q4 2024 performance review,2025-06-07T21:32:59.318116Z,manager_review,True
0xSUBJECT_0170,0xOBSERVER_003,role-frontend-dev,Frontend Developer,api_response_time,3,166.7,2 month observation period,2025-06-07T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0182,0xOBSERVER_004,role-backend-dev,Backend Developer,bug_resolution_time,4,200,Project delivery assessment,2025-06-07T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0071,0xOBSERVER_012,role-frontend-dev,Frontend Developer,code_quality,5,200,Project delivery assessment,2025-06-08T21:32:59.318116Z,manager_review,False
0xSUBJECT_0115,0xOBSERVER_014,role-backend-dev,Backend Developer,api_response_time,4,173.67,Cross-functional collaboration review,2025-06-08T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0227,0xOBSERVER_015,role-frontend-dev,Frontend Developer,deployment_frequency,4,200,Peer and manager feedback synthesis,2025-06-08T21:32:59.318116Z,peer_review,True
0xSUBJECT_0100,0xOBSERVER_007,role-frontend-dev,Frontend Developer,documentation_quality,3,200,2 month observation period,2025-06-09T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0126,0xOBSERVER_009,role-product-manager,Product Manager,api_response_time,3,138.9,Cross-functional collaboration review,2025-06-09T21:32:59.318116Z,peer_review,True
0xSUBJECT_0183,0xOBSERVER_012,role-devops-eng,DevOps Engineer,code_quality,3,151.47,Q4 2024 performance review,2025-06-09T21:32:59.318116Z,manager_review,True
0xSUBJECT_0091,0xOBSERVER_012,role-devops-eng,DevOps Engineer,bug_resolution_time,3,150.84,Multi-sprint performance analysis,2025-06-10T21:32:59.318116Z,manager_review,True
0xSUBJECT_0173,0xOBSERVER_013,role-backend-dev,Backend Developer,documentation_quality,3,189.98,Apr-Jun 2024 observation,2025-06-10T21:32:59.318116Z,peer_review,True
0xSUBJECT_0176,0xOBSERVER_015,role-backend-dev,Backend Developer,bug_resolution_time,3,200,Cross-functional collaboration review,2025-06-10T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0038,0xOBSERVER_010,role-backend-dev,Backend Developer,code_quality,5,200,Jul-Sep 2024 observation,2025-06-11T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0087,0xOBSERVER_013,role-qa-engineer,QA Engineer,code_quality,4,176.36,3 month observation period,2025-06-11T21:32:59.318116Z,peer_review,False
0xSUBJECT_0100,0xOBSERVER_013,role-frontend-dev,Frontend Developer,documentation_quality,4,162.2,Project delivery assessment,2025-06-11T21:32:59.318116Z,manager_review,True
0xSUBJECT_0123,0xOBSERVER_012,role-qa-engineer,QA Engineer,test_coverage,4,182.56,Jul-Sep 2024 observation,2025-06-11T21:32:59.318116Z,peer_review,True
0xSUBJECT_0172,0xOBSERVER_014,role-frontend-dev,Frontend Developer,deployment_frequency,4,200,Project delivery assessment,2025-06-11T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0172,0xOBSERVER_004,role-frontend-dev,Frontend Developer,code_quality,5,200,Q2 2024 performance review,2025-06-11T21:32:59.318116Z,peer_review,False
0xSUBJECT_0205,0xOBSERVER_008,role-product-manager,Product Manager,documentation_quality,5,195.53,Q3 2024 performance review,2025-06-11T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0287,0xOBSERVER_005,role-backend-dev,Backend Developer,code_quality,4,183.07,3 month observation period,2025-06-11T21:32:59.318116Z,peer_review,False
0xSUBJECT_0060,0xOBSERVER_002,role-backend-dev,Backend Developer,api_response_time,3,153.91,Q3 2024 performance review,2025-06-12T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0108,0xOBSERVER_013,role-backend-dev,Backend Developer,documentation_quality,3,200,Project delivery assessment,2025-06-12T21:32:59.318116Z,manager_review,False
0xSUBJECT_0135,0xOBSERVER_012,role-product-manager,Product Manager,bug_resolution_time,3,172.16,Peer and manager feedback synthesis,2025-06-12T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0170,0xOBSERVER_001,role-frontend-dev,Frontend Developer,api_response_time,4,200,2 month observation period,2025-06-12T21:32:59.318116Z,manager_review,True
0xSUBJECT_0003,0xOBSERVER_001,role-frontend-dev,Frontend Developer,documentation_quality,5,197.11,Jul-Sep 2024 observation,2025-06-13T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0037,0xOBSERVER_011,role-devops-eng,DevOps Engineer,test_coverage,4,177.71,Peer and manager feedback synthesis,2025-06-13T21:32:59.318116Z,manager_review,True
0xSUBJECT_0073,0xOBSERVER_015,role-product-manager,Product Manager,documentation_quality,3,172.07,Jul-Sep 2024 observation,2025-06-13T21:32:59.318116Z,peer_review,True
0xSUBJECT_0153,0xOBSERVER_009,role-product-manager,Product Manager,api_response_time,5,200,6 month observation period,2025-06-13T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0156,0xOBSERVER_008,role-backend-dev,Backend Developer,bug_resolution_time,4,183.96,6 month observation period,2025-06-13T21:32:59.318116Z,manager_review,False
0xSUBJECT_0211,0xOBSERVER_009,role-qa-engineer,QA Engineer,bug_resolution_time,2,96.78,Q1 2024 performance review,2025-06-13T21:32:59.318116Z,peer_review,True
0xSUBJECT_0228,0xOBSERVER_012,role-frontend-dev,Frontend Developer,deployment_frequency,4,152.97,Jul-Sep 2024 observation,2025-06-13T21:32:59.318116Z,manager_review,True
0xSUBJECT_0101,0xOBSERVER_002,role-qa-engineer,QA Engineer,deployment_frequency,4,184.0,Q4 2024 performance review,2025-06-14T21:32:59.318116Z,peer_review,True
0xSUBJECT_0217,0xOBSERVER_008,role-backend-dev,Backend Developer,documentation_quality,4,200,6 month observation period,2025-06-14T21:32:59.318116Z,manager_review,False
0xSUBJECT_0005,0xOBSERVER_011,role-qa-engineer,QA Engineer,deployment_frequency,3,177.09,Multi-sprint performance analysis,2025-06-15T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0007,0xOBSERVER_011,role-product-manager,Product Manager,api_response_time,4,183.52,Cross-functional collaboration review,2025-06-15T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0104,0xOBSERVER_007,role-qa-engineer,QA Engineer,code_quality,3,188.07,5 month observation period,2025-06-15T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0156,0xOBSERVER_010,role-backend-dev,Backend Developer,api_response_time,4,200,Cross-functional collaboration review,2025-06-15T21:32:59.318116Z,peer_review,False
0xSUBJECT_0230,0xOBSERVER_009,role-product-manager,Product Manager,bug_resolution_time,3,180.57,Oct-Dec 2024 observation,2025-06-15T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0234,0xOBSERVER_007,role-frontend-dev,Frontend Developer,deployment_frequency,3,181.74,Project delivery assessment,2025-06-15T21:32:59.318116Z,peer_review,True
0xSUBJECT_0267,0xOBSERVER_012,role-qa-engineer,QA Engineer,code_quality,4,184.82,Project delivery assessment,2025-06-15T21:32:59.318116Z,peer_review,True
0xSUBJECT_0158,0xOBSERVER_004,role-product-manager,Product Manager,bug_resolution_time,3,147.7,Q3 2024 performance review,2025-06-16T21:32:59.318116Z,peer_review,True
0xSUBJECT_0172,0xOBSERVER_008,role-frontend-dev,Frontend Developer,test_coverage,3,189.69,Multi-sprint performance analysis,2025-06-16T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0064,0xOBSERVER_015,role-backend-dev,Backend Developer,test_coverage,5,187.02,Project delivery assessment,2025-06-17T21:32:59.318116Z,peer_review,True
0xSUBJECT_0112,0xOBSERVER_007,role-backend-dev,Backend Developer,deployment_frequency,3,146.14,Q1 2024 performance review,2025-06-17T21:32:59.318116Z,peer_review,True
0xSUBJECT_0210,0xOBSERVER_012,role-devops-eng,DevOps Engineer,documentation_quality,4,185.58,2 month observation period,2025-06-17T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0085,0xOBSERVER_004,role-product-manager,Product Manager,code_quality,5,200,Cross-functional collaboration review,2025-06-18T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0169,0xOBSERVER_002,role-backend-dev,Backend Developer,code_quality,4,143.77,Q4 2024 performance review,2025-06-18T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0183,0xOBSERVER_013,role-devops-eng,DevOps Engineer,bug_resolution_time,2,170.62,Cross-functional collaboration review,2025-06-18T21:32:59.318116Z,manager_review,True
0xSUBJECT_0222,0xOBSERVER_004,role-product-manager,Product Manager,deployment_frequency,3,155.4,Peer and manager feedback synthesis,2025-06-18T21:32:59.318116Z,manager_review,True
0xSUBJECT_0224,0xOBSERVER_003,role-devops-eng,DevOps Engineer,deployment_frequency,4,142.37,Peer and manager feedback synthesis,2025-06-18T21:32:59.318116Z,manager_review,True
0xSUBJECT_0239,0xOBSERVER_011,role-product-manager,Product Manager,api_response_time,2,172.02,Multi-sprint performance analysis,2025-06-18T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0240,0xOBSERVER_007,role-backend-dev,Backend Developer,code_quality,4,186.22,Project delivery assessment,2025-06-18T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0282,0xOBSERVER_004,role-qa-engineer,QA Engineer,documentation_quality,4,186.0,Oct-Dec 2024 observation,2025-06-18T21:32:59.318116Z,manager_review,False
0xSUBJECT_0060,0xOBSERVER_002,role-backend-dev,Backend Developer,api_response_time,4,165.68,Multi-sprint performance analysis,2025-06-19T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0240,0xOBSERVER_004,role-backend-dev,Backend Developer,deployment_frequency,4,196.22,Multi-sprint performance analysis,2025-06-19T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0249,0xOBSERVER_002,role-devops-eng,DevOps Engineer,api_response_time,5,200,Peer and manager feedback synthesis,2025-06-19T21:32:59.318116Z,manager_review,True
0xSUBJECT_0270,0xOBSERVER_012,role-devops-eng,DevOps Engineer,documentation_quality,3,141.41,4 month observation period,2025-06-19T21:32:59.318116Z,manager_review,True
0xSUBJECT_0288,0xOBSERVER_001,role-backend-dev,Backend Developer,documentation_quality,4,157.32,Project delivery assessment,2025-06-19T21:32:59.318116Z,manager_review,True
0xSUBJECT_0046,0xOBSERVER_007,role-frontend-dev,Frontend Developer,deployment_frequency,2,140.76,Peer and manager feedback synthesis,2025-06-20T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0106,0xOBSERVER_004,role-backend-dev,Backend Developer,api_response_time,4,188.53,Peer and manager feedback synthesis,2025-06-20T21:32:59.318116Z,manager_review,True
0xSUBJECT_0299,0xOBSERVER_006,role-devops-eng,DevOps Engineer,deployment_frequency,4,200,Cross-functional collaboration review,2025-06-20T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0029,0xOBSERVER_001,role-devops-eng,DevOps Engineer,deployment_frequency,4,181.57,Cross-functional collaboration review,2025-06-21T21:32:59.318116Z,peer_review,False
0xSUBJECT_0042,0xOBSERVER_009,role-product-manager,Product Manager,documentation_quality,3,152.78,Apr-Jun 2024 observation,2025-06-21T21:32:59.318116Z,manager_review,False
0xSUBJECT_0144,0xOBSERVER_007,role-product-manager,Product Manager,api_response_time,4,200,Apr-Jun 2024 observation,2025-06-21T21:32:59.318116Z,manager_review,True
0xSUBJECT_0198,0xOBSERVER_006,role-devops-eng,DevOps Engineer,api_response_time,3,145.9,Peer and manager feedback synthesis,2025-06-21T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0274,0xOBSERVER_009,role-product-manager,Product Manager,bug_resolution_time,4,176.15,Cross-functional collaboration review,2025-06-21T21:32:59.318116Z,peer_review,True
0xSUBJECT_0014,0xOBSERVER_003,role-frontend-dev,Frontend Developer,documentation_quality,4,195.44,Multi-sprint performance analysis,2025-06-22T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0042,0xOBSERVER_013,role-product-manager,Product Manager,api_response_time,1,125.79,Multi-sprint performance analysis,2025-06-22T21:32:59.318116Z,peer_review,False
0xSUBJECT_0256,0xOBSERVER_007,role-frontend-dev,Frontend Developer,api_response_time,3,150.26,Multi-sprint performance analysis,2025-06-22T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0265,0xOBSERVER_013,role-backend-dev,Backend Developer,deployment_frequency,3,165.98,Project delivery assessment,2025-06-22T21:32:59.318116Z,peer_review,False
0xSUBJECT_0030,0xOBSERVER_013,role-devops-eng,DevOps Engineer,api_response_time,4,180.52,Project delivery assessment,2025-06-23T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0048,0xOBSERVER_013,role-product-manager,Product Manager,bug_resolution_time,2,177.7,Multi-sprint performance analysis,2025-06-23T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0284,0xOBSERVER_012,role-backend-dev,Backend Developer,documentation_quality,4,199.08,Project delivery assessment,2025-06-23T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0006,0xOBSERVER_015,role-backend-dev,Backend Developer,test_coverage,3,197.25,Jan-Mar 2024 observation,2025-06-24T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0007,0xOBSERVER_010,role-product-manager,Product Manager,bug_resolution_time,5,186.08,Peer and manager feedback synthesis,2025-06-24T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0236,0xOBSERVER_009,role-backend-dev,Backend Developer,test_coverage,4,200,5 month observation period,2025-06-24T21:32:59.318116Z,peer_review,False
0xSUBJECT_0270,0xOBSERVER_001,role-devops-eng,DevOps Engineer,test_coverage,3,163.26,Cross-functional collaboration review,2025-06-24T21:32:59.318116Z,peer_review,True
0xSUBJECT_0272,0xOBSERVER_006,role-qa-engineer,QA Engineer,api_response_time,4,163.92,Q4 2024 performance review,2025-06-24T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0050,0xOBSERVER_003,role-frontend-dev,Frontend Developer,documentation_quality,4,189.33,Project delivery assessment,2025-06-25T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0061,0xOBSERVER_006,role-product-manager,Product Manager,test_coverage,4,185.37,2 month observation period,2025-06-25T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0123,0xOBSERVER_012,role-qa-engineer,QA Engineer,documentation_quality,4,161.85,Cross-functional collaboration review,2025-06-25T21:32:59.318116Z,peer_review,True
0xSUBJECT_0140,0xOBSERVER_010,role-devops-eng,DevOps Engineer,api_response_time,4,200,3 month observation period,2025-06-25T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0157,0xOBSERVER_011,role-frontend-dev,Frontend Developer,documentation_quality,3,168.15,Jan-Mar 2024 observation,2025-06-25T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0164,0xOBSERVER_004,role-backend-dev,Backend Developer,api_response_time,4,185.65,Q3 2024 performance review,2025-06-25T21:32:59.318116Z,manager_review,True
0xSUBJECT_0184,0xOBSERVER_005,role-qa-engineer,QA Engineer,bug_resolution_time,5,178.63,Cross-functional collaboration review,2025-06-25T21:32:59.318116Z,peer_review,False
0xSUBJECT_0266,0xOBSERVER_007,role-devops-eng,DevOps Engineer,api_response_time,3,137.1,Multi-sprint performance analysis,2025-06-25T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0048,0xOBSERVER_001,role-product-manager,Product Manager,deployment_frequency,3,189.51,Project delivery assessment,2025-06-26T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0055,0xOBSERVER_015,role-qa-engineer,QA Engineer,api_response_time,5,189.5,Q1 2024 performance review,2025-06-26T21:32:59.318116Z,peer_review,True
0xSUBJECT_0165,0xOBSERVER_007,role-frontend-dev,Frontend Developer,deployment_frequency,4,200,Peer and manager feedback synthesis,2025-06-26T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0108,0xOBSERVER_013,role-backend-dev,Backend Developer,deployment_frequency,4,197.95,Peer and manager feedback synthesis,2025-06-27T21:32:59.318116Z,peer_review,False
0xSUBJECT_0162,0xOBSERVER_005,role-backend-dev,Backend Developer,code_quality,4,196.16,Q3 2024 performance review,2025-06-27T21:32:59.318116Z,manager_review,True
0xSUBJECT_0195,0xOBSERVER_011,role-product-manager,Product Manager,bug_resolution_time,4,200,Jan-Mar 2024 observation,2025-06-27T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0197,0xOBSERVER_011,role-devops-eng,DevOps Engineer,deployment_frequency,3,175.56,Cross-functional collaboration review,2025-06-27T21:32:59.318116Z,peer_review,False
0xSUBJECT_0242,0xOBSERVER_006,role-product-manager,Product Manager,deployment_frequency,5,185.62,Apr-Jun 2024 observation,2025-06-27T21:32:59.318116Z,peer_review,True
0xSUBJECT_0062,0xOBSERVER_012,role-devops-eng,DevOps Engineer,api_response_time,3,166.56,Apr-Jun 2024 observation,2025-06-28T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0116,0xOBSERVER_003,role-frontend-dev,Frontend Developer,code_quality,5,182.66,Cross-functional collaboration review,2025-06-28T21:32:59.318116Z,manager_review,True
0xSUBJECT_0245,0xOBSERVER_011,role-product-manager,Product Manager,documentation_quality,3,185.9,Cross-functional collaboration review,2025-06-28T21:32:59.318116Z,peer_review,True
0xSUBJECT_0254,0xOBSERVER_015,role-devops-eng,DevOps Engineer,test_coverage,4,197.58,Cross-functional collaboration review,2025-06-28T21:32:59.318116Z,peer_review,False
0xSUBJECT_0268,0xOBSERVER_010,role-product-manager,Product Manager,api_response_time,3,150.19,Cross-functional collaboration review,2025-06-28T21:32:59.318116Z,peer_review,False
0xSUBJECT_0287,0xOBSERVER_010,role-backend-dev,Backend Developer,documentation_quality,4,154.77,Multi-sprint performance analysis,2025-06-28T21:32:59.318116Z,peer_review,True
0xSUBJECT_0186,0xOBSERVER_008,role-backend-dev,Backend Developer,code_quality,4,174.28,Peer and manager feedback synthesis,2025-06-29T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0256,0xOBSERVER_006,role-frontend-dev,Frontend Developer,api_response_time,5,164.56,Multi-sprint performance analysis,2025-06-29T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0263,0xOBSERVER_014,role-backend-dev,Backend Developer,code_quality,3,175.75,Cross-functional collaboration review,2025-06-29T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0001,0xOBSERVER_004,role-backend-dev,Backend Developer,deployment_frequency,4,200,Project delivery assessment,2025-06-30T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0065,0xOBSERVER_005,role-devops-eng,DevOps Engineer,deployment_frequency,5,182.0,Q2 2024 performance review,2025-06-30T21:32:59.318116Z,peer_review,True
