subject_wallet,observer_wallet,role_id,role_name,kpi_name,rating_value,outcome_value,context_notes,observed_at,source,verified
0xSUBJECT015,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,149.18,Observation period: Apr-Jun 2024,2025-09-06T15:12:14.609275Z,synthetic,True
0xSUBJECT015,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,4,127.14,Evaluated during Q3 2024 performance review,2025-08-27T15:12:14.609282Z,synthetic,True
0xSUBJECT015,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,2,68.53,Measured over 3 month period,2025-06-10T15:12:14.609291Z,synthetic,False
0xSUBJECT015,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,4,156.05,Measured over 1 month period,2025-06-13T15:12:14.609298Z,synthetic,True
0xSUBJECT015,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,167.69,Evaluated during Q1 2024 performance review,2025-06-26T15:12:14.609317Z,synthetic,False
0xSUBJECT015,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,1,63.4,Based on peer feedback and metrics,2025-09-12T15:12:14.609329Z,synthetic,False
0xSUBJECT015,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,3,132.25,Measured over 3 month period,2025-06-11T15:12:14.609340Z,synthetic,True
0xSUBJECT015,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,2,114.21,Observation period: Apr-Jun 2024,2025-08-29T15:12:14.609350Z,synthetic,False
0xSUBJECT016,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,3,123.79,Based on peer feedback and metrics,2025-08-17T15:12:14.609357Z,synthetic,True
0xSUBJECT016,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,2,59.73,Based on peer feedback and metrics,2025-06-04T15:12:14.609364Z,synthetic,True
0xSUBJECT016,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,112.45,Based on peer feedback and metrics,2025-08-27T15:12:14.609371Z,synthetic,True
0xSUBJECT016,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,119.52,Consistent performance across sprint cycles,2025-10-23T15:12:14.609378Z,synthetic,True
0xSUBJECT016,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,2,69.94,Observation period: Apr-Jun 2024,2025-07-23T15:12:14.609386Z,synthetic,True
0xSUBJECT016,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,127.5,Observation period: Jul-Sep 2024,2025-07-13T15:12:14.609393Z,synthetic,False
0xSUBJECT016,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,2,116.89,Measured over 1 month period,2025-06-18T15:12:14.609402Z,synthetic,False
0xSUBJECT016,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,5,144.65,Measured over 2 month period,2025-08-02T15:12:14.609409Z,synthetic,True
0xSUBJECT016,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,3,92.52,Based on peer feedback and metrics,2025-08-19T15:12:14.609417Z,synthetic,True
0xSUBJECT016,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,140.14,Evaluated during Q1 2024 performance review,2025-07-06T15:12:14.609426Z,synthetic,True
0xSUBJECT017,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,4,122.85,Measured over 1 month period,2025-09-29T15:12:14.609434Z,synthetic,True
0xSUBJECT017,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,3,138.95,Evaluated during Q2 2024 performance review,2025-08-21T15:12:14.609440Z,synthetic,False
0xSUBJECT017,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,1,87.77,Based on peer feedback and metrics,2025-07-27T15:12:14.609447Z,synthetic,True
0xSUBJECT017,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,3,145.26,Observation period: Jan-Mar 2024,2025-07-07T15:12:14.609454Z,synthetic,False
0xSUBJECT017,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,3,137.5,Measured over 1 month period,2025-06-18T15:12:14.609461Z,synthetic,True
0xSUBJECT017,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,4,104.99,Measured over 3 month period,2025-11-24T15:12:14.609468Z,synthetic,True
0xSUBJECT017,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,4,107.32,Evaluated during Q1 2024 performance review,2025-07-13T15:12:14.609475Z,synthetic,False
0xSUBJECT017,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,120.6,Evaluated during Q3 2024 performance review,2025-11-07T15:12:14.609482Z,synthetic,False
0xSUBJECT017,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,3,136.07,Measured over 3 month period,2025-06-13T15:12:14.609489Z,synthetic,True
0xSUBJECT018,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,documentation_quality,1,50,Based on peer feedback and metrics,2025-10-04T15:12:14.609499Z,synthetic,False
0xSUBJECT018,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,3,118.36,Consistent performance across sprint cycles,2025-10-07T15:12:14.609506Z,synthetic,False
0xSUBJECT018,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,3,128.04,Measured over 1 month period,2025-08-04T15:12:14.609513Z,synthetic,False
0xSUBJECT018,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,4,134.58,Consistent performance across sprint cycles,2025-11-04T15:12:14.609528Z,synthetic,False
0xSUBJECT018,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,3,123.91,Measured over 3 month period,2025-08-02T15:12:14.609535Z,synthetic,False
0xSUBJECT018,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,173.02,Evaluated during Q4 2024 performance review,2025-06-20T15:12:14.609541Z,synthetic,True
0xSUBJECT019,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,165.55,Measured over 3 month period,2025-10-15T15:12:14.609549Z,synthetic,True
0xSUBJECT019,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,149.23,Observation period: Jan-Mar 2024,2025-08-24T15:12:14.609556Z,synthetic,False
0xSUBJECT019,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,3,86.43,Consistent performance across sprint cycles,2025-10-20T15:12:14.609562Z,synthetic,True
0xSUBJECT019,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,4,167.95,Measured over 2 month period,2025-08-17T15:12:14.609569Z,synthetic,True
0xSUBJECT019,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,4,160.94,Measured over 1 month period,2025-10-04T15:12:14.609578Z,synthetic,True
0xSUBJECT019,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,documentation_quality,5,153.04,Based on peer feedback and metrics,2025-09-04T15:12:14.609585Z,synthetic,False
0xSUBJECT019,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,4,142.15,Observation period: Jul-Sep 2024,2025-06-14T15:12:14.609592Z,synthetic,True
0xSUBJECT019,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,142.74,Observation period: Oct-Dec 2024,2025-08-24T15:12:14.609599Z,synthetic,True
0xSUBJECT019,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,3,140.59,Evaluated during Q4 2024 performance review,2025-07-25T15:12:14.609609Z,synthetic,True
0xSUBJECT019,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,3,104.35,Measured over 1 month period,2025-08-28T15:12:14.609616Z,synthetic,True
0xSUBJECT019,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,3,118.61,Consistent performance across sprint cycles,2025-09-28T15:12:14.609623Z,synthetic,True
0xSUBJECT020,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,4,130.33,Based on peer feedback and metrics,2025-11-01T15:12:14.609633Z,synthetic,False
0xSUBJECT020,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,4,120.19,Measured over 3 month period,2025-11-13T15:12:14.609640Z,synthetic,True
0xSUBJECT020,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,144.86,Evaluated during Q4 2024 performance review,2025-09-23T15:12:14.609647Z,synthetic,True
0xSUBJECT020,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,141.47,Consistent performance across sprint cycles,2025-08-29T15:12:14.609656Z,synthetic,False
0xSUBJECT020,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,154.69,Evaluated during Q3 2024 performance review,2025-10-28T15:12:14.609663Z,synthetic,False
0xSUBJECT020,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,2,80.89,Consistent performance across sprint cycles,2025-08-18T15:12:14.609669Z,synthetic,False
0xSUBJECT020,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,143.63,Evaluated during Q3 2024 performance review,2025-07-20T15:12:14.609676Z,synthetic,False
0xSUBJECT020,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,5,160.05,Measured over 2 month period,2025-08-26T15:12:14.609683Z,synthetic,False
0xSUBJECT020,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,4,123.39,Evaluated during Q3 2024 performance review,2025-09-18T15:12:14.609690Z,synthetic,False
0xSUBJECT020,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,3,123.63,Based on peer feedback and metrics,2025-08-18T15:12:14.609697Z,synthetic,True
0xSUBJECT021,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,146.57,Based on peer feedback and metrics,2025-08-23T15:12:14.609705Z,synthetic,False
0xSUBJECT021,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,1,53.47,Based on peer feedback and metrics,2025-08-31T15:12:14.609711Z,synthetic,True
0xSUBJECT021,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,2,87.76,Based on peer feedback and metrics,2025-09-09T15:12:14.609718Z,synthetic,False
0xSUBJECT021,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,3,127.31,Measured over 3 month period,2025-08-10T15:12:14.609727Z,synthetic,False
0xSUBJECT021,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,documentation_quality,4,114.81,Observation period: Apr-Jun 2024,2025-10-12T15:12:14.609734Z,synthetic,True
0xSUBJECT021,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,2,83.5,Observation period: Oct-Dec 2024,2025-08-09T15:12:14.609741Z,synthetic,False
0xSUBJECT022,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,5,187.38,Consistent performance across sprint cycles,2025-11-09T15:12:14.609749Z,synthetic,False
0xSUBJECT022,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,3,99.22,Consistent performance across sprint cycles,2025-07-11T15:12:14.609755Z,synthetic,False
0xSUBJECT022,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,134.36,Measured over 3 month period,2025-09-09T15:12:14.609762Z,synthetic,False
0xSUBJECT022,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,174.07,Based on peer feedback and metrics,2025-09-15T15:12:14.609769Z,synthetic,False
0xSUBJECT022,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,5,200,Evaluated during Q1 2024 performance review,2025-09-11T15:12:14.609776Z,synthetic,False
0xSUBJECT022,0xOBSERVER03,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,140.79,Evaluated during Q3 2024 performance review,2025-07-10T15:12:14.609783Z,synthetic,True
0xSUBJECT022,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,4,183.69,Measured over 1 month period,2025-06-14T15:12:14.609790Z,synthetic,False
0xSUBJECT022,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,documentation_quality,2,73.52,Measured over 3 month period,2025-11-23T15:12:14.609799Z,synthetic,False
0xSUBJECT022,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,documentation_quality,4,104.85,Based on peer feedback and metrics,2025-09-12T15:12:14.609806Z,synthetic,True
0xSUBJECT022,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,5,157.94,Observation period: Oct-Dec 2024,2025-10-10T15:12:14.609813Z,synthetic,False
0xSUBJECT022,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,3,136.07,Based on peer feedback and metrics,2025-08-31T15:12:14.609820Z,synthetic,False
0xSUBJECT022,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,3,156.25,Consistent performance across sprint cycles,2025-09-01T15:12:14.609827Z,synthetic,True
0xSUBJECT023,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,4,135.73,Consistent performance across sprint cycles,2025-10-11T15:12:14.609834Z,synthetic,True
0xSUBJECT023,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,2,83.42,Measured over 2 month period,2025-09-03T15:12:14.609841Z,synthetic,True
0xSUBJECT023,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,5,181.06,Consistent performance across sprint cycles,2025-07-01T15:12:14.609848Z,synthetic,True
0xSUBJECT023,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,3,118.52,Consistent performance across sprint cycles,2025-06-02T15:12:14.609855Z,synthetic,False
0xSUBJECT023,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,3,97.91,Based on peer feedback and metrics,2025-10-16T15:12:14.609862Z,synthetic,False
0xSUBJECT023,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,4,147.57,Consistent performance across sprint cycles,2025-06-25T15:12:14.609870Z,synthetic,True
0xSUBJECT023,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,2,86.22,Consistent performance across sprint cycles,2025-07-18T15:12:14.609877Z,synthetic,False
0xSUBJECT023,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,4,167.44,Observation period: Jan-Mar 2024,2025-07-17T15:12:14.609884Z,synthetic,False
0xSUBJECT023,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,161.98,Evaluated during Q1 2024 performance review,2025-09-07T15:12:14.609891Z,synthetic,True
0xSUBJECT023,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,1,57.2,Evaluated during Q1 2024 performance review,2025-11-08T15:12:14.609898Z,synthetic,False
0xSUBJECT023,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,166.28,Measured over 2 month period,2025-06-12T15:12:14.609905Z,synthetic,False
0xSUBJECT024,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,4,106.89,Observation period: Apr-Jun 2024,2025-10-10T15:12:14.609912Z,synthetic,True
0xSUBJECT024,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,3,140.68,Measured over 1 month period,2025-08-08T15:12:14.609921Z,synthetic,False
0xSUBJECT024,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,2,122.94,Evaluated during Q1 2024 performance review,2025-10-27T15:12:14.609928Z,synthetic,True
0xSUBJECT024,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,2,95.04,Evaluated during Q1 2024 performance review,2025-06-24T15:12:14.609935Z,synthetic,False
0xSUBJECT024,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,4,165.75,Based on peer feedback and metrics,2025-11-10T15:12:14.609944Z,synthetic,False
0xSUBJECT024,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,3,122.42,Consistent performance across sprint cycles,2025-06-08T15:12:14.609951Z,synthetic,True
0xSUBJECT025,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,documentation_quality,4,109.55,Measured over 3 month period,2025-07-21T15:12:14.609959Z,synthetic,False
0xSUBJECT025,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,documentation_quality,3,82.72,Consistent performance across sprint cycles,2025-10-08T15:12:14.609965Z,synthetic,True
0xSUBJECT025,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,175.61,Consistent performance across sprint cycles,2025-07-05T15:12:14.609972Z,synthetic,True
0xSUBJECT025,0xOBSERVER01,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,api_response_time,5,173.9,Measured over 2 month period,2025-11-01T15:12:14.609979Z,synthetic,True
0xSUBJECT025,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,4,172.41,Consistent performance across sprint cycles,2025-06-06T15:12:14.609986Z,synthetic,False
0xSUBJECT025,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,5,200,Based on peer feedback and metrics,2025-10-25T15:12:14.609993Z,synthetic,True
0xSUBJECT025,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,4,166.73,Consistent performance across sprint cycles,2025-08-19T15:12:14.610000Z,synthetic,False
0xSUBJECT025,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,bug_resolution_time,3,119.99,Consistent performance across sprint cycles,2025-07-27T15:12:14.610006Z,synthetic,False
0xSUBJECT025,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,deployment_frequency,4,143.62,Observation period: Jul-Sep 2024,2025-07-06T15:12:14.610015Z,synthetic,False
0xSUBJECT025,0xOBSERVER04,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,code_quality,4,168.12,Measured over 2 month period,2025-07-07T15:12:14.610022Z,synthetic,False
0xSUBJECT026,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,2,77.57,Evaluated during Q1 2024 performance review,2025-10-08T15:12:14.610030Z,synthetic,True
0xSUBJECT026,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,4,141.59,Measured over 3 month period,2025-10-17T15:12:14.610037Z,synthetic,False
0xSUBJECT026,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,deployment_frequency,4,143.59,Based on peer feedback and metrics,2025-07-11T15:12:14.610044Z,synthetic,False
0xSUBJECT026,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,1,65.64,Evaluated during Q4 2024 performance review,2025-06-05T15:12:14.610051Z,synthetic,True
0xSUBJECT026,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,code_quality,4,168.48,Consistent performance across sprint cycles,2025-08-26T15:12:14.610058Z,synthetic,False
0xSUBJECT026,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,5,176.67,Measured over 1 month period,2025-06-02T15:12:14.610064Z,synthetic,False
0xSUBJECT026,0xOBSERVER04,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,test_coverage,2,79.74,Consistent performance across sprint cycles,2025-10-12T15:12:14.610071Z,synthetic,True
0xSUBJECT026,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,3,123.24,Evaluated during Q4 2024 performance review,2025-05-31T15:12:14.610078Z,synthetic,False
0xSUBJECT026,0xOBSERVER01,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,2,93.94,Measured over 3 month period,2025-11-20T15:12:14.610089Z,synthetic,True
0xSUBJECT026,0xOBSERVER02,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,api_response_time,4,128.52,Observation period: Oct-Dec 2024,2025-08-17T15:12:14.610098Z,synthetic,True
0xSUBJECT026,0xOBSERVER03,a1b2c3d4-1111-4444-8888-000000000001,Backend Developer,bug_resolution_time,2,83.4,Evaluated during Q3 2024 performance review,2025-11-05T15:12:14.610106Z,synthetic,False
0xSUBJECT027,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,4,175.2,Consistent performance across sprint cycles,2025-10-08T15:12:14.610114Z,synthetic,True
0xSUBJECT027,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,2,60.95,Consistent performance across sprint cycles,2025-06-15T15:12:14.610124Z,synthetic,True
0xSUBJECT027,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,5,200,Observation period: Apr-Jun 2024,2025-09-16T15:12:14.610131Z,synthetic,False
0xSUBJECT027,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,2,81.99,Evaluated during Q1 2024 performance review,2025-07-06T15:12:14.610138Z,synthetic,False
0xSUBJECT027,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,4,164.39,Measured over 3 month period,2025-07-04T15:12:14.610145Z,synthetic,True
0xSUBJECT027,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,3,142.71,Measured over 2 month period,2025-11-08T15:12:14.610152Z,synthetic,False
0xSUBJECT027,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,3,137.13,Evaluated during Q4 2024 performance review,2025-06-17T15:12:14.610159Z,synthetic,True
0xSUBJECT027,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,5,149.57,Consistent performance across sprint cycles,2025-06-19T15:12:14.610168Z,synthetic,False
0xSUBJECT027,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,3,90.72,Observation period: Oct-Dec 2024,2025-05-31T15:12:14.610175Z,synthetic,False
0xSUBJECT028,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,5,151.84,Consistent performance across sprint cycles,2025-09-02T15:12:14.610183Z,synthetic,True
0xSUBJECT028,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,4,141.92,Observation period: Oct-Dec 2024,2025-06-03T15:12:14.610190Z,synthetic,False
0xSUBJECT028,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,137.18,Consistent performance across sprint cycles,2025-08-12T15:12:14.610197Z,synthetic,True
0xSUBJECT028,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,136.93,Measured over 3 month period,2025-11-06T15:12:14.610204Z,synthetic,False
0xSUBJECT028,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,4,134.1,Consistent performance across sprint cycles,2025-07-10T15:12:14.610211Z,synthetic,True
0xSUBJECT028,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,4,116.87,Evaluated during Q4 2024 performance review,2025-06-12T15:12:14.610220Z,synthetic,True
0xSUBJECT028,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,3,141.78,Measured over 2 month period,2025-07-05T15:12:14.610227Z,synthetic,False
0xSUBJECT028,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,3,75.45,Evaluated during Q3 2024 performance review,2025-10-29T15:12:14.610234Z,synthetic,True
0xSUBJECT029,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,126.8,Measured over 2 month period,2025-08-27T15:12:14.610246Z,synthetic,False
0xSUBJECT029,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,1,76.55,Observation period: Jan-Mar 2024,2025-11-19T15:12:14.610252Z,synthetic,True
0xSUBJECT029,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,bug_resolution_time,4,132.9,Observation period: Apr-Jun 2024,2025-08-07T15:12:14.610260Z,synthetic,True
0xSUBJECT029,0xOBSERVER04,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,documentation_quality,3,94.27,Evaluated during Q4 2024 performance review,2025-10-05T15:12:14.610266Z,synthetic,True
0xSUBJECT029,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,code_quality,4,198.86,Consistent performance across sprint cycles,2025-11-08T15:12:14.610273Z,synthetic,True
0xSUBJECT029,0xOBSERVER01,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,test_coverage,3,134.16,Measured over 3 month period,2025-07-12T15:12:14.610280Z,synthetic,True
0xSUBJECT029,0xOBSERVER03,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,api_response_time,4,130.44,Observation period: Jan-Mar 2024,2025-06-05T15:12:14.610287Z,synthetic,False
0xSUBJECT029,0xOBSERVER02,a1b2c3d4-2222-4444-8888-000000000002,Frontend Developer,deployment_frequency,3,119.45,Based on peer feedback and metrics,2025-05-31T15:12:14.610294Z,synthetic,True
0xSUBJECT030,0xOBSERVER02,a1b2c3d4-3333-4444-8888-000000000003,DevOps Engineer,test_coverage,3,122.36,Consistent performance across sprint cycles,2025-06-12T15:12:14.610302Z,synthetic,True
