subject_wallet,observer_wallet,role_id,role_name,kpi_name,rating_value,outcome_value,context_notes,observed_at,source,verified
0xSUBJECT_0066,0xOBSERVER_005,role-product-manager,Product Manager,documentation_quality,3,104.5,Peer and manager feedback synthesis,2025-02-26T21:32:59.318116Z,peer_review,False
0xSUBJECT_0051,0xOBSERVER_007,role-frontend-dev,Frontend Developer,code_quality,5,200,Cross-functional collaboration review,2025-02-27T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0076,0xOBSERVER_004,role-qa-engineer,QA Engineer,api_response_time,2,116.3,Apr-Jun 2024 observation,2025-02-27T21:32:59.318116Z,manager_review,True
0xSUBJECT_0156,0xOBSERVER_014,role-backend-dev,Backend Developer,test_coverage,4,161.41,Q2 2024 performance review,2025-02-27T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0200,0xOBSERVER_005,role-frontend-dev,Frontend Developer,code_quality,4,200,Cross-functional collaboration review,2025-02-27T21:32:59.318116Z,peer_review,True
0xSUBJECT_0041,0xOBSERVER_013,role-product-manager,Product Manager,api_response_time,3,157.47,Peer and manager feedback synthesis,2025-02-28T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0114,0xOBSERVER_013,role-qa-engineer,QA Engineer,test_coverage,3,178.33,Peer and manager feedback synthesis,2025-02-28T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0127,0xOBSERVER_008,role-backend-dev,Backend Developer,deployment_frequency,3,194.31,Multi-sprint performance analysis,2025-02-28T21:32:59.318116Z,manager_review,False
0xSUBJECT_0007,0xOBSERVER_010,role-devops-eng,DevOps Engineer,test_coverage,3,113.92,Peer and manager feedback synthesis,2025-03-01T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0165,0xOBSERVER_002,role-qa-engineer,QA Engineer,test_coverage,3,200,Q4 2024 performance review,2025-03-01T21:32:59.318116Z,manager_review,True
0xSUBJECT_0254,0xOBSERVER_005,role-devops-eng,DevOps Engineer,documentation_quality,4,200,Multi-sprint performance analysis,2025-03-01T21:32:59.318116Z,manager_review,True
0xSUBJECT_0044,0xOBSERVER_006,role-backend-dev,Backend Developer,bug_resolution_time,5,200,Q1 2024 performance review,2025-03-02T21:32:59.318116Z,peer_review,True
0xSUBJECT_0095,0xOBSERVER_015,role-qa-engineer,QA Engineer,deployment_frequency,5,200,3 month observation period,2025-03-02T21:32:59.318116Z,manager_review,True
0xSUBJECT_0164,0xOBSERVER_013,role-product-manager,Product Manager,documentation_quality,4,200,Multi-sprint performance analysis,2025-03-02T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0178,0xOBSERVER_003,role-backend-dev,Backend Developer,documentation_quality,3,89.08,Jan-Mar 2024 observation,2025-03-02T21:32:59.318116Z,peer_review,True
0xSUBJECT_0219,0xOBSERVER_007,role-product-manager,Product Manager,documentation_quality,5,180.14,Cross-functional collaboration review,2025-03-03T21:32:59.318116Z,manager_review,False
0xSUBJECT_0076,0xOBSERVER_011,role-qa-engineer,QA Engineer,deployment_frequency,3,152.04,Cross-functional collaboration review,2025-03-05T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0255,0xOBSERVER_009,role-product-manager,Product Manager,bug_resolution_time,3,200,Cross-functional collaboration review,2025-03-05T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0075,0xOBSERVER_004,role-qa-engineer,QA Engineer,bug_resolution_time,4,200,Project delivery assessment,2025-03-06T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0089,0xOBSERVER_002,role-frontend-dev,Frontend Developer,code_quality,5,178.92,Cross-functional collaboration review,2025-03-06T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0101,0xOBSERVER_002,role-frontend-dev,Frontend Developer,bug_resolution_time,4,103.57,Cross-functional collaboration review,2025-03-06T21:32:59.318116Z,peer_review,False
0xSUBJECT_0189,0xOBSERVER_007,role-devops-eng,DevOps Engineer,bug_resolution_time,5,129.18,Q1 2024 performance review,2025-03-06T21:32:59.318116Z,peer_review,False
0xSUBJECT_0113,0xOBSERVER_007,role-frontend-dev,Frontend Developer,documentation_quality,5,200,Q4 2024 performance review,2025-03-07T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0230,0xOBSERVER_002,role-backend-dev,Backend Developer,documentation_quality,4,200,Cross-functional collaboration review,2025-03-07T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0269,0xOBSERVER_014,role-backend-dev,Backend Developer,bug_resolution_time,4,167.51,Multi-sprint performance analysis,2025-03-07T21:32:59.318116Z,manager_review,True
0xSUBJECT_0010,0xOBSERVER_014,role-backend-dev,Backend Developer,test_coverage,4,114.56,Apr-Jun 2024 observation,2025-03-08T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0268,0xOBSERVER_015,role-devops-eng,DevOps Engineer,bug_resolution_time,5,175.13,Peer and manager feedback synthesis,2025-03-08T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0068,0xOBSERVER_010,role-product-manager,Product Manager,code_quality,2,198.75,Q3 2024 performance review,2025-03-10T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0164,0xOBSERVER_004,role-product-manager,Product Manager,deployment_frequency,4,135.66,Project delivery assessment,2025-03-10T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0206,0xOBSERVER_012,role-qa-engineer,QA Engineer,bug_resolution_time,3,197.93,Multi-sprint performance analysis,2025-03-10T21:32:59.318116Z,manager_review,True
0xSUBJECT_0077,0xOBSERVER_005,role-frontend-dev,Frontend Developer,code_quality,4,200,Peer and manager feedback synthesis,2025-03-11T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0274,0xOBSERVER_004,role-frontend-dev,Frontend Developer,deployment_frequency,5,200,4 month observation period,2025-03-11T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0069,0xOBSERVER_008,role-backend-dev,Backend Developer,documentation_quality,4,200,4 month observation period,2025-03-12T21:32:59.318116Z,peer_review,True
0xSUBJECT_0077,0xOBSERVER_001,role-frontend-dev,Frontend Developer,code_quality,3,190.54,Multi-sprint performance analysis,2025-03-12T21:32:59.318116Z,peer_review,False
0xSUBJECT_0247,0xOBSERVER_007,role-qa-engineer,QA Engineer,test_coverage,5,200,6 month observation period,2025-03-12T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0021,0xOBSERVER_015,role-backend-dev,Backend Developer,api_response_time,5,141.88,Q1 2024 performance review,2025-03-13T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0218,0xOBSERVER_009,role-frontend-dev,Frontend Developer,code_quality,4,199.66,Jan-Mar 2024 observation,2025-03-13T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0031,0xOBSERVER_005,role-backend-dev,Backend Developer,api_response_time,2,96.49,Oct-Dec 2024 observation,2025-03-14T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0078,0xOBSERVER_005,role-devops-eng,DevOps Engineer,code_quality,5,200,6 month observation period,2025-03-14T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0246,0xOBSERVER_007,role-devops-eng,DevOps Engineer,bug_resolution_time,3,200,Project delivery assessment,2025-03-14T21:32:59.318116Z,manager_review,True
0xSUBJECT_0296,0xOBSERVER_008,role-backend-dev,Backend Developer,documentation_quality,4,124.9,4 month observation period,2025-03-14T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0075,0xOBSERVER_003,role-qa-engineer,QA Engineer,deployment_frequency,4,193.41,Q2 2024 performance review,2025-03-16T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0148,0xOBSERVER_005,role-frontend-dev,Frontend Developer,documentation_quality,5,197.35,Q4 2024 performance review,2025-03-16T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0206,0xOBSERVER_006,role-qa-engineer,QA Engineer,test_coverage,4,186.7,Apr-Jun 2024 observation,2025-03-16T21:32:59.318116Z,manager_review,True
0xSUBJECT_0257,0xOBSERVER_015,role-backend-dev,Backend Developer,deployment_frequency,3,200,6 month observation period,2025-03-16T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0019,0xOBSERVER_006,role-frontend-dev,Frontend Developer,test_coverage,4,157.16,Peer and manager feedback synthesis,2025-03-17T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0049,0xOBSERVER_014,role-qa-engineer,QA Engineer,api_response_time,4,169.5,Multi-sprint performance analysis,2025-03-18T21:32:59.318116Z,manager_review,True
0xSUBJECT_0200,0xOBSERVER_005,role-frontend-dev,Frontend Developer,api_response_time,5,200,Project delivery assessment,2025-03-18T21:32:59.318116Z,manager_review,True
0xSUBJECT_0056,0xOBSERVER_005,role-backend-dev,Backend Developer,api_response_time,3,186.99,Project delivery assessment,2025-03-19T21:32:59.318116Z,peer_review,True
0xSUBJECT_0070,0xOBSERVER_006,role-devops-eng,DevOps Engineer,test_coverage,5,151.89,Jul-Sep 2024 observation,2025-03-19T21:32:59.318116Z,peer_review,True
0xSUBJECT_0115,0xOBSERVER_011,role-devops-eng,DevOps Engineer,api_response_time,5,137.26,Q2 2024 performance review,2025-03-19T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0175,0xOBSERVER_008,role-devops-eng,DevOps Engineer,api_response_time,3,200,5 month observation period,2025-03-20T21:32:59.318116Z,manager_review,True
0xSUBJECT_0238,0xOBSERVER_012,role-product-manager,Product Manager,api_response_time,3,157.75,4 month observation period,2025-03-20T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0081,0xOBSERVER_010,role-frontend-dev,Frontend Developer,test_coverage,2,75.5,Peer and manager feedback synthesis,2025-03-21T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0204,0xOBSERVER_002,role-product-manager,Product Manager,documentation_quality,4,153.46,3 month observation period,2025-03-21T21:32:59.318116Z,manager_review,True
0xSUBJECT_0105,0xOBSERVER_001,role-qa-engineer,QA Engineer,documentation_quality,4,200,Cross-functional collaboration review,2025-03-22T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0178,0xOBSERVER_008,role-backend-dev,Backend Developer,deployment_frequency,3,147.59,Jan-Mar 2024 observation,2025-03-22T21:32:59.318116Z,peer_review,False
0xSUBJECT_0020,0xOBSERVER_003,role-backend-dev,Backend Developer,documentation_quality,4,124.94,Project delivery assessment,2025-03-23T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0290,0xOBSERVER_011,role-product-manager,Product Manager,bug_resolution_time,4,200,Multi-sprint performance analysis,2025-03-23T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0216,0xOBSERVER_001,role-backend-dev,Backend Developer,api_response_time,4,200,5 month observation period,2025-03-24T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0288,0xOBSERVER_013,role-qa-engineer,QA Engineer,api_response_time,5,195.89,Q2 2024 performance review,2025-03-24T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0152,0xOBSERVER_009,role-backend-dev,Backend Developer,test_coverage,3,143.41,Q2 2024 performance review,2025-03-25T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0204,0xOBSERVER_008,role-product-manager,Product Manager,api_response_time,4,200,5 month observation period,2025-03-25T21:32:59.318116Z,peer_review,True
0xSUBJECT_0289,0xOBSERVER_005,role-backend-dev,Backend Developer,api_response_time,4,122.51,Jul-Sep 2024 observation,2025-03-25T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0175,0xOBSERVER_007,role-devops-eng,DevOps Engineer,deployment_frequency,4,170.13,Apr-Jun 2024 observation,2025-03-26T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0219,0xOBSERVER_004,role-product-manager,Product Manager,deployment_frequency,5,200,Q4 2024 performance review,2025-03-26T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0288,0xOBSERVER_004,role-qa-engineer,QA Engineer,api_response_time,5,132.84,Multi-sprint performance analysis,2025-03-26T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0292,0xOBSERVER_013,role-devops-eng,DevOps Engineer,api_response_time,4,200,Multi-sprint performance analysis,2025-03-26T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0011,0xOBSERVER_010,role-backend-dev,Backend Developer,code_quality,3,190.4,Peer and manager feedback synthesis,2025-03-27T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0113,0xOBSERVER_006,role-frontend-dev,Frontend Developer,bug_resolution_time,4,183.08,Project delivery assessment,2025-03-28T21:32:59.318116Z,manager_review,True
0xSUBJECT_0005,0xOBSERVER_008,role-qa-engineer,QA Engineer,test_coverage,3,152.13,Project delivery assessment,2025-03-29T21:32:59.318116Z,peer_review,False
0xSUBJECT_0104,0xOBSERVER_001,role-frontend-dev,Frontend Developer,documentation_quality,2,164.78,Multi-sprint performance analysis,2025-03-29T21:32:59.318116Z,peer_review,True
0xSUBJECT_0210,0xOBSERVER_015,role-devops-eng,DevOps Engineer,documentation_quality,5,62.21,Oct-Dec 2024 observation,2025-03-29T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0295,0xOBSERVER_007,role-product-manager,Product Manager,api_response_time,5,200,Cross-functional collaboration review,2025-03-29T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0187,0xOBSERVER_014,role-backend-dev,Backend Developer,api_response_time,4,164.51,4 month observation period,2025-03-30T21:32:59.318116Z,peer_review,True
0xSUBJECT_0037,0xOBSERVER_011,role-backend-dev,Backend Developer,test_coverage,4,140.65,Cross-functional collaboration review,2025-03-31T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0268,0xOBSERVER_011,role-devops-eng,DevOps Engineer,api_response_time,5,120.25,Apr-Jun 2024 observation,2025-03-31T21:32:59.318116Z,manager_review,False
0xSUBJECT_0295,0xOBSERVER_015,role-product-manager,Product Manager,documentation_quality,4,200,Oct-Dec 2024 observation,2025-03-31T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0200,0xOBSERVER_012,role-frontend-dev,Frontend Developer,documentation_quality,4,108.92,Peer and manager feedback synthesis,2025-04-01T21:32:59.318116Z,manager_review,True
0xSUBJECT_0222,0xOBSERVER_007,role-qa-engineer,QA Engineer,test_coverage,5,195.77,Q3 2024 performance review,2025-04-01T21:32:59.318116Z,peer_review,True
0xSUBJECT_0098,0xOBSERVER_003,role-frontend-dev,Frontend Developer,deployment_frequency,4,107.06,Project delivery assessment,2025-04-02T21:32:59.318116Z,manager_review,True
0xSUBJECT_0189,0xOBSERVER_011,role-devops-eng,DevOps Engineer,code_quality,5,200,Multi-sprint performance analysis,2025-04-02T21:32:59.318116Z,peer_review,True
0xSUBJECT_0054,0xOBSERVER_005,role-product-manager,Product Manager,documentation_quality,3,200,Project delivery assessment,2025-04-03T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0147,0xOBSERVER_012,role-product-manager,Product Manager,documentation_quality,5,200,Multi-sprint performance analysis,2025-04-03T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0208,0xOBSERVER_002,role-devops-eng,DevOps Engineer,code_quality,3,153.08,Apr-Jun 2024 observation,2025-04-03T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0053,0xOBSERVER_013,role-product-manager,Product Manager,deployment_frequency,4,195.26,Project delivery assessment,2025-04-04T21:32:59.318116Z,peer_review,True
0xSUBJECT_0120,0xOBSERVER_013,role-frontend-dev,Frontend Developer,deployment_frequency,4,200,Q2 2024 performance review,2025-04-04T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0249,0xOBSERVER_011,role-product-manager,Product Manager,deployment_frequency,5,150.33,Apr-Jun 2024 observation,2025-04-04T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0031,0xOBSERVER_008,role-backend-dev,Backend Developer,api_response_time,3,186.53,Cross-functional collaboration review,2025-04-05T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0222,0xOBSERVER_004,role-qa-engineer,QA Engineer,test_coverage,5,195.72,Cross-functional collaboration review,2025-04-05T21:32:59.318116Z,manager_review,True
0xSUBJECT_0238,0xOBSERVER_014,role-product-manager,Product Manager,bug_resolution_time,5,100.36,2 month observation period,2025-04-05T21:32:59.318116Z,manager_review,True
0xSUBJECT_0256,0xOBSERVER_011,role-qa-engineer,QA Engineer,code_quality,5,200,Cross-functional collaboration review,2025-04-05T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0010,0xOBSERVER_002,role-backend-dev,Backend Developer,code_quality,4,176.18,4 month observation period,2025-04-06T21:32:59.318116Z,peer_review,True
0xSUBJECT_0199,0xOBSERVER_014,role-backend-dev,Backend Developer,documentation_quality,3,174.87,Q2 2024 performance review,2025-04-06T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0076,0xOBSERVER_004,role-qa-engineer,QA Engineer,api_response_time,4,91.57,Cross-functional collaboration review,2025-04-07T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0163,0xOBSERVER_006,role-devops-eng,DevOps Engineer,bug_resolution_time,5,143.63,Apr-Jun 2024 observation,2025-04-07T21:32:59.318116Z,peer_review,True
0xSUBJECT_0274,0xOBSERVER_008,role-frontend-dev,Frontend Developer,api_response_time,3,186.4,Apr-Jun 2024 observation,2025-04-07T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0030,0xOBSERVER_011,role-frontend-dev,Frontend Developer,documentation_quality,3,113.39,Q4 2024 performance review,2025-04-08T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0153,0xOBSERVER_012,role-backend-dev,Backend Developer,api_response_time,4,124.03,5 month observation period,2025-04-08T21:32:59.318116Z,manager_review,True
0xSUBJECT_0243,0xOBSERVER_007,role-qa-engineer,QA Engineer,test_coverage,5,190.37,Peer and manager feedback synthesis,2025-04-08T21:32:59.318116Z,peer_review,True
0xSUBJECT_0093,0xOBSERVER_002,role-product-manager,Product Manager,bug_resolution_time,5,200,Q3 2024 performance review,2025-04-09T21:32:59.318116Z,manager_review,False
0xSUBJECT_0117,0xOBSERVER_005,role-devops-eng,DevOps Engineer,documentation_quality,4,182.6,Oct-Dec 2024 observation,2025-04-09T21:32:59.318116Z,peer_review,False
0xSUBJECT_0249,0xOBSERVER_008,role-product-manager,Product Manager,test_coverage,5,186.41,Cross-functional collaboration review,2025-04-09T21:32:59.318116Z,manager_review,True
0xSUBJECT_0036,0xOBSERVER_015,role-qa-engineer,QA Engineer,api_response_time,5,193.46,Multi-sprint performance analysis,2025-04-10T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0103,0xOBSERVER_003,role-product-manager,Product Manager,api_response_time,2,192.0,4 month observation period,2025-04-10T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0155,0xOBSERVER_007,role-backend-dev,Backend Developer,code_quality,5,200,Cross-functional collaboration review,2025-04-10T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0200,0xOBSERVER_015,role-frontend-dev,Frontend Developer,test_coverage,5,140.4,Peer and manager feedback synthesis,2025-04-10T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0261,0xOBSERVER_004,role-qa-engineer,QA Engineer,api_response_time,3,92.27,Multi-sprint performance analysis,2025-04-11T21:32:59.318116Z,peer_review,True
0xSUBJECT_0010,0xOBSERVER_011,role-backend-dev,Backend Developer,code_quality,5,200,Q3 2024 performance review,2025-04-12T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0095,0xOBSERVER_003,role-qa-engineer,QA Engineer,bug_resolution_time,4,137.6,Peer and manager feedback synthesis,2025-04-12T21:32:59.318116Z,peer_review,True
0xSUBJECT_0240,0xOBSERVER_007,role-backend-dev,Backend Developer,bug_resolution_time,5,200,Multi-sprint performance analysis,2025-04-12T21:32:59.318116Z,peer_review,False
0xSUBJECT_0242,0xOBSERVER_003,role-backend-dev,Backend Developer,documentation_quality,3,200,Q3 2024 performance review,2025-04-12T21:32:59.318116Z,peer_review,True
0xSUBJECT_0242,0xOBSERVER_002,role-backend-dev,Backend Developer,code_quality,5,186.52,Project delivery assessment,2025-04-12T21:32:59.318116Z,peer_review,False
0xSUBJECT_0157,0xOBSERVER_011,role-backend-dev,Backend Developer,deployment_frequency,4,200,Q2 2024 performance review,2025-04-13T21:32:59.318116Z,manager_review,True
0xSUBJECT_0291,0xOBSERVER_011,role-frontend-dev,Frontend Developer,documentation_quality,3,157.36,Cross-functional collaboration review,2025-04-13T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0064,0xOBSERVER_012,role-qa-engineer,QA Engineer,api_response_time,3,200,Q1 2024 performance review,2025-04-14T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0149,0xOBSERVER_009,role-devops-eng,DevOps Engineer,api_response_time,3,163.46,Cross-functional collaboration review,2025-04-14T21:32:59.318116Z,peer_review,True
0xSUBJECT_0208,0xOBSERVER_002,role-devops-eng,DevOps Engineer,deployment_frequency,3,89.06,Multi-sprint performance analysis,2025-04-14T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0239,0xOBSERVER_013,role-devops-eng,DevOps Engineer,bug_resolution_time,3,165.91,Oct-Dec 2024 observation,2025-04-14T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0241,0xOBSERVER_001,role-qa-engineer,QA Engineer,documentation_quality,5,173.93,Peer and manager feedback synthesis,2025-04-14T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0292,0xOBSERVER_004,role-devops-eng,DevOps Engineer,deployment_frequency,5,141.89,Peer and manager feedback synthesis,2025-04-15T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0005,0xOBSERVER_002,role-qa-engineer,QA Engineer,deployment_frequency,4,181.62,Multi-sprint performance analysis,2025-04-16T21:32:59.318116Z,manager_review,True
0xSUBJECT_0066,0xOBSERVER_014,role-product-manager,Product Manager,code_quality,3,144.74,Cross-functional collaboration review,2025-04-16T21:32:59.318116Z,manager_review,False
0xSUBJECT_0071,0xOBSERVER_013,role-qa-engineer,QA Engineer,documentation_quality,5,200,Peer and manager feedback synthesis,2025-04-16T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0079,0xOBSERVER_003,role-product-manager,Product Manager,bug_resolution_time,4,200,Peer and manager feedback synthesis,2025-04-16T21:32:59.318116Z,manager_review,True
0xSUBJECT_0259,0xOBSERVER_015,role-frontend-dev,Frontend Developer,test_coverage,3,155.48,Q1 2024 performance review,2025-04-16T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0105,0xOBSERVER_010,role-qa-engineer,QA Engineer,api_response_time,4,158.33,Cross-functional collaboration review,2025-04-17T21:32:59.318116Z,peer_review,True
0xSUBJECT_0109,0xOBSERVER_010,role-devops-eng,DevOps Engineer,documentation_quality,2,187.77,Apr-Jun 2024 observation,2025-04-17T21:32:59.318116Z,peer_review,True
0xSUBJECT_0194,0xOBSERVER_011,role-product-manager,Product Manager,documentation_quality,5,162.08,Peer and manager feedback synthesis,2025-04-18T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0196,0xOBSERVER_001,role-backend-dev,Backend Developer,deployment_frequency,5,200,Multi-sprint performance analysis,2025-04-18T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0100,0xOBSERVER_010,role-backend-dev,Backend Developer,code_quality,3,133.9,Project delivery assessment,2025-04-19T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0024,0xOBSERVER_001,role-product-manager,Product Manager,code_quality,3,178.27,Peer and manager feedback synthesis,2025-04-20T21:32:59.318116Z,peer_review,True
0xSUBJECT_0029,0xOBSERVER_006,role-devops-eng,DevOps Engineer,bug_resolution_time,5,200,Jul-Sep 2024 observation,2025-04-20T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0070,0xOBSERVER_003,role-devops-eng,DevOps Engineer,test_coverage,4,180.7,Peer and manager feedback synthesis,2025-04-20T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0103,0xOBSERVER_001,role-product-manager,Product Manager,bug_resolution_time,3,187.84,Peer and manager feedback synthesis,2025-04-20T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0103,0xOBSERVER_005,role-product-manager,Product Manager,deployment_frequency,3,195.75,Q4 2024 performance review,2025-04-20T21:32:59.318116Z,manager_review,False
0xSUBJECT_0182,0xOBSERVER_005,role-backend-dev,Backend Developer,deployment_frequency,5,166.06,Jul-Sep 2024 observation,2025-04-20T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0291,0xOBSERVER_003,role-frontend-dev,Frontend Developer,deployment_frequency,3,167.67,Peer and manager feedback synthesis,2025-04-20T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0224,0xOBSERVER_009,role-frontend-dev,Frontend Developer,bug_resolution_time,3,200,Q4 2024 performance review,2025-04-21T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0004,0xOBSERVER_010,role-backend-dev,Backend Developer,test_coverage,3,200,Peer and manager feedback synthesis,2025-04-22T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0140,0xOBSERVER_015,role-frontend-dev,Frontend Developer,code_quality,5,158.37,Multi-sprint performance analysis,2025-04-22T21:32:59.318116Z,manager_review,False
0xSUBJECT_0202,0xOBSERVER_008,role-product-manager,Product Manager,documentation_quality,4,187.62,Peer and manager feedback synthesis,2025-04-22T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0005,0xOBSERVER_011,role-qa-engineer,QA Engineer,code_quality,4,200,Apr-Jun 2024 observation,2025-04-25T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0027,0xOBSERVER_007,role-backend-dev,Backend Developer,deployment_frequency,3,200,Multi-sprint performance analysis,2025-04-25T21:32:59.318116Z,peer_review,True
0xSUBJECT_0033,0xOBSERVER_001,role-devops-eng,DevOps Engineer,code_quality,5,197.64,3 month observation period,2025-04-25T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0071,0xOBSERVER_005,role-qa-engineer,QA Engineer,deployment_frequency,4,184.86,Cross-functional collaboration review,2025-04-25T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0129,0xOBSERVER_002,role-backend-dev,Backend Developer,code_quality,4,200,Oct-Dec 2024 observation,2025-04-25T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0227,0xOBSERVER_001,role-product-manager,Product Manager,code_quality,2,182.24,Cross-functional collaboration review,2025-04-25T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0233,0xOBSERVER_008,role-backend-dev,Backend Developer,test_coverage,4,200,Cross-functional collaboration review,2025-04-25T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0176,0xOBSERVER_010,role-product-manager,Product Manager,deployment_frequency,3,118.5,Multi-sprint performance analysis,2025-04-26T21:32:59.318116Z,self_assessment,False
0xSUBJECT_0233,0xOBSERVER_013,role-backend-dev,Backend Developer,code_quality,4,156.21,Jan-Mar 2024 observation,2025-04-26T21:32:59.318116Z,self_assessment,True
0xSUBJECT_0267,0xOBSERVER_012,role-backend-dev,Backend Developer,documentation_quality,2,133.22,Oct-Dec 2024 observation,2025-04-26T21:32:59.318116Z,peer_review,False
0xSUBJECT_0277,0xOBSERVER_007,role-devops-eng,DevOps Engineer,deployment_frequency,4,117.39,Apr-Jun 2024 observation,2025-04-26T21:32:59.318116Z,peer_review,True
0xSUBJECT_0297,0xOBSERVER_010,role-frontend-dev,Frontend Developer,code_quality,1,168.46,3 month observation period,2025-04-26T21:32:59.318116Z,project_retrospective,False
0xSUBJECT_0026,0xOBSERVER_011,role-qa-engineer,QA Engineer,code_quality,4,200,Cross-functional collaboration review,2025-04-27T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0026,0xOBSERVER_009,role-qa-engineer,QA Engineer,api_response_time,2,103.4,Project delivery assessment,2025-04-27T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0199,0xOBSERVER_013,role-backend-dev,Backend Developer,api_response_time,4,57.67,Jan-Mar 2024 observation,2025-04-27T21:32:59.318116Z,project_retrospective,True
0xSUBJECT_0193,0xOBSERVER_002,role-qa-engineer,QA Engineer,api_response_time,4,200,4 month observation period,2025-04-28T21:32:59.318116Z,peer_review,True
